stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.85,0,0,0,0,0,0,0,0
2dpf,10.71,2.12,1.98,2.05,7.81,0,0,2.49,2.51
3dpf,7.26,0,1.83,0.35,4.23,0,0,0.35,0
5dpf,1.05,0.98,1.52,3.79,14.5,0.57,0.77,0.92,3.18
10dpf,3.7,0,0,0,2.35,0,0,0,0
