stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.66,1.73,0,0.74,0,2.2,0,0.51
3dpf,4.08,0,0,0,0.31,0,0,0.34
5dpf,1.41,0,0,0.8,1.27,3.3,2.55,6.96
10dpf,2.25,0,1.04,0,0,0.57,2.11,0
