stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,7.94,0,0,0,0,0,0
24hpf,0.83,0,0,0,0,0,0
2dpf,6.13,0,0,0.48,2.27,0,1.28
3dpf,8.48,0,1.47,0,1.82,0.66,1.2
5dpf,7.24,0,2.52,0.45,4.97,0.91,0
10dpf,6.52,1.58,0.45,0,2.24,0,2.05
