stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.05,0,3.9,1.48,0.51
3dpf,5.21,0,0.31,0,0
5dpf,1.45,0.93,3.39,0,0
10dpf,13.23,0,0.54,0,0
