stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,4.79,0
16hpf,0,0,1.85,0,0,0,0,2.62,0
19hpf,0,0,0,0,0,0,0,0,6.03
24hpf,17.7,0,0,0,0,0,0,0,20
2dpf,10.82,0,0,0,0,0,0,5.31,3.3
3dpf,143.34,0.3,0,0,7.48,0,0,1.86,7.48
5dpf,4.96,0.44,0.93,0,18.52,0,0.79,3.74,9.01
10dpf,41.65,0,3.97,0.8,15.68,4.38,0,1.06,16.56
