stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,13.97,0,0,0,0,0,0,0.85,3.29
2dpf,8.43,0,1.16,3.23,7.4,2.6,0,1.93,3.53
3dpf,58.38,0,0,0,3.44,0.37,0,0,0.55
5dpf,6.97,1.95,2.21,0,7.83,0.64,0.43,0.78,4.08
10dpf,5.8,0,0,0,1.09,0.92,0,0.92,0
