stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,150.97,139.13,0,0,0,0,0,2.78,0,8.66
14hpf,157.49,37.33,2.47,0,0,0,0,24.33,0,14.66
16hpf,293.26,80.83,0,0,2.26,0,0,88.52,2.4,13.91
19hpf,174.35,3.39,0,0,0,0,0,9.71,0,0
24hpf,155.09,0,0,1.21,44.62,3.03,14.34,57.93,6.53,4.96
2dpf,17.76,0.91,0,0,38.14,74.08,2.88,0,1.99,0.57
3dpf,0.32,0,0,0,5.28,62.49,0,0,0,0
5dpf,5.96,0,0,0,5.26,52.45,0.3,0,0,1.01
10dpf,1.08,0,0,0,0,46.45,0.54,0,0,0
