stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.2,0,0,0,0,0.67,0,1.88
3dpf,4.27,0,0,0,14.94,0,0.56,0
5dpf,0.66,0.35,0.63,0.97,8.18,0,0.89,0.66
10dpf,5.92,0.49,0,0,14.2,0.56,2.12,0.53
