stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11.16,13.74,0,0,16.93,0,0,23.93,0,10.04
12hpf,28.22,5.68,0,1.94,4.33,7.51,0,76.08,18.44,7.62
14hpf,34.15,0,0,2.7,2.66,5.06,0,53.05,21.2,8.09
16hpf,26.56,2.4,4.6,5.22,2.15,5.45,0,60.26,17.2,2.21
19hpf,49.24,0,0,4.88,1.65,3.5,0,5.46,0,1.54
24hpf,26.19,0,0,0.94,0.91,0,0,0,2.34,0
2dpf,128.16,0.98,4.66,18.09,28.17,72.4,5.46,6.18,25.48,11.85
3dpf,198.42,0.32,0,2.63,1.7,30.65,1.09,0,1.91,4.9
5dpf,62.91,1.52,4.68,11.45,5.75,89.89,10.92,2.92,35.97,28.27
10dpf,150.24,3.93,2.57,9.53,5.68,72.4,3.55,0,24.42,6.03
