stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,288.62,0,0,0,16.93,0,0,0,1204.32,0
12hpf,1459.1,89.29,0,71.54,82.04,0,0,97.03,3305.23,68.6
14hpf,659.08,51.15,65.52,144.3,165.82,0,26.29,37.3,2707.44,411.26
16hpf,275.69,120.87,2.35,56.53,153.33,20.04,12.36,40.94,1398.61,220.39
19hpf,226.53,13.69,2.42,25.77,29.4,0,8.86,11.84,317.97,37.23
24hpf,125.28,4.25,0,4.1,68.53,55.74,12.75,11.45,268.01,13.49
2dpf,788.04,3.8,3.15,5.57,103.89,177.61,45.03,8.73,137.9,26.67
3dpf,56.86,4.27,0.33,1.44,18.55,53.11,0.99,0.36,19.39,3.36
5dpf,126.67,3.7,0.34,9.07,15.99,138.31,8.37,11.13,81.68,10.69
10dpf,59.61,4.52,1.12,10.41,3.02,95.5,3.04,1.45,41.35,10.19
