stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,8.61,0
12hpf,0,0,0,0,0,0,0,0,18.06,0
14hpf,0,0,0,0,0,0,0,2.35,80.19,0
16hpf,2.69,0,0,0,0,0,0,0,155.76,0
19hpf,0,0,0,0,0,0,0,0,22.1,0
24hpf,3.64,0,0,0,2.12,0.92,0,0,457.02,0
2dpf,46.54,0.55,5.46,3.8,7.51,15.12,6.29,1.43,97.42,42.52
3dpf,96.86,9.35,8.71,4.84,1.32,30.98,0.61,0,23.27,25.4
5dpf,40.8,7.58,91.74,17.35,3.99,83.72,3.91,13.61,119.48,154.97
10dpf,199.08,51.26,74.29,27.64,3.05,195.89,11.9,1.35,223.61,70.81
