stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,18.79
12hpf,3.69,0,0,0,0,0,0,0,0,0
14hpf,2.51,0,0,0,0,0,0,0,0,141.15
16hpf,1.7,0,0,0,0,1.75,0,0,0,9.69
19hpf,4.8,0,0,0,0,0,0,0,0,196.31
24hpf,5.12,0,0,0,0,0.93,0,0,0,13.16
2dpf,105.42,2.9,6.71,10.63,7.8,36.2,1.57,0,12.23,327.43
3dpf,605.57,3.03,3.21,1.36,3.06,36.38,1.41,0,1.48,129.89
5dpf,81.53,2.13,6.96,20.57,7.52,76.8,12.46,0.68,17.21,382.32
10dpf,674.35,8.91,10.09,10.31,5.73,32.99,2.82,0,10.65,165.28
