stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.2,0,0,0,4.75,0,3.15
3dpf,109.6,0,0.43,0,1,0,1.01
5dpf,2.98,1.02,0,0.35,0.83,0.35,1.03
10dpf,32.71,0,0,0,1.48,0,0
