stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.06,5.1,0,0,0,0.48
3dpf,0.78,0.3,4.48,0.49,12.01,1.07,0.34
5dpf,0.64,4.29,5.79,0.56,14.04,0.82,2.1
10dpf,0,1.3,1.74,1.41,2.81,0,0
