stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.52,1.22,1.42,4.98,4.11,0.64,0,0.54,0.85
3dpf,16.01,0,0,0.98,3.56,0,0,0,0
5dpf,3.45,0.47,0.38,1.35,8.3,0,0.43,1.91,5.3
10dpf,23.81,0,0,0,4.1,0,0,0.49,0
