stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.94,0,0,0
24hpf,0.93,0,0,0
2dpf,6.4,2.06,0,0.64
3dpf,44.38,0.33,0,0
5dpf,0,0.59,0.95,0
10dpf,13.77,0,0,0.44
