stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.93,0,0,1,0,0,0
2dpf,0.49,0,0,4.69,13.17,2.32,0
3dpf,14.19,0,0,1.49,21.36,0,0
5dpf,1.59,0.82,0.98,0.51,30.39,1.57,0.6
10dpf,10.45,0,0,0,15.45,0,0
