stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.1,0,0,0,2348.06,497.91,0,21.02,6192.54,324.31
12hpf,222.48,14.05,3,478.86,8464.42,2074.99,1.99,119.59,22866.83,182.34
14hpf,176.09,0,46.26,390.38,3309.41,405.29,0,23.42,12295.44,34.09
16hpf,516.22,22.46,15.63,348.22,3766.25,684.75,15.14,52,15806.81,309.78
19hpf,63.77,0,3.29,87.07,268.19,209.57,0,0,3068.36,57.19
24hpf,234.91,2.09,56.4,132.52,1262.46,759.78,0,13.67,5239.94,44.91
2dpf,132.56,0,0,88.12,699.29,945.61,4.64,0,2372.9,12.11
3dpf,32.1,2.92,1.05,49.89,46.73,1681.71,0.43,0,421.38,1.9
5dpf,22.84,10.02,7.36,152.39,24.26,984.15,2.14,2.44,591.43,12.76
10dpf,38.77,11.61,4.39,83.25,16.69,1256.29,0.52,0,470.31,10.26
