stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,0,7.35
2dpf,8.14,0,8.59,5.1,4.44,2.45,5.82,0,5.09
3dpf,16.34,0.52,5.31,2.49,1.22,11.95,3.47,2.4,8.6
5dpf,7.74,0.99,37.54,12.76,4.44,33.21,2.69,11.31,40.98
10dpf,40.87,4.76,51.83,0.86,2.99,12.9,1.78,0.6,45.34
