stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,1.97,0,0,0,0,0,0
2dpf,7.77,0,0,3.22,3.81,0,0,0
3dpf,152.5,0,0,0,3.96,0,1.46,0.33
5dpf,3.45,0,1.4,1.1,8.98,1.92,2.64,2.13
10dpf,77.01,0,0.38,0,1.34,0,0,0.63
