stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.64,0,1.83
3dpf,2.74,1.77,0.34,0
5dpf,0.69,0.48,0,1.32
10dpf,4.47,0.59,0,0
