stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.2,0,0.51,0,0,0.51,0
3dpf,13.7,0,0,3.78,0.32,0,0
5dpf,1.61,1.84,0.78,6.02,0,0.45,2.16
10dpf,25.93,0,0,2.9,0,0.47,0.89
