stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.74
19hpf,0,0,0,2.12,0,0,0,0
24hpf,0.82,0,0,4.05,0,0,0,0
2dpf,1.92,0,0,1.63,3.58,0,0,3.34
3dpf,206.83,0.43,0,0.35,0.43,0.5,1.39,0.95
5dpf,11.93,0.97,2.52,0.5,1.73,0,0.51,3.01
10dpf,59.62,9.01,2.81,0,1.09,0,0,0
