stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.65,2.45,1.67,1.31,0.51,0.57,3.27
3dpf,0.31,0,0,3.13,0,0.29,0,0,0
5dpf,0,0.78,1.3,1.57,0.76,2.43,0.51,1.74,5.57
10dpf,0,0,0.52,1.33,0,1.88,0.69,0,0.55
