stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2252.43,21.46,26.03,0,439.13,58.99,0,76.07,637.01,770.22
12hpf,2375.95,68.01,39.27,77.67,666.71,107.79,4.83,75.72,894.79,771.61
14hpf,1494.65,9.96,62.39,88.61,325.98,178.11,19.29,18.32,371.69,349.96
16hpf,1771.22,72.5,62.37,91.73,575.01,182.51,50.58,20.97,578.02,586.54
19hpf,1541.04,7.34,0,24.09,137.94,72.04,22.73,8.01,108.47,158.74
24hpf,1621.91,22.64,32.39,26.92,300,135.95,38.7,3.95,177.22,163.42
2dpf,980.33,25.15,45.37,99.11,382.79,603.22,77.47,5.43,180.57,181.61
3dpf,1247.14,24.06,10.51,17.23,22.05,243.18,9.63,0,23.8,52.76
5dpf,160.51,14.24,61.7,63.61,44.81,350.15,26.4,11.87,87.61,219.12
10dpf,381.04,25.88,41.27,29.75,16.11,189.42,10.29,0,33.66,57.08
