stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.5,0,0
3dpf,0,5.96,0,0.37,0,0
5dpf,1.47,47.11,3.62,2.95,0.42,1.15
10dpf,0,30.2,1.52,0,1.44,0
