stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.72,0,1.51,11.11,6.37,0.67,1.44,2.39,3.97
3dpf,3.1,0,0,0.49,1.3,0,0,0.7,0.31
5dpf,1.61,1.22,0.89,0,5.49,1.73,0.4,1.14,8.59
10dpf,1.13,0,0,0,5.42,0,0,0,0.39
