stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,2.1,0,0,0,0,0,0
19hpf,0,0,45.56,0,0,0,0,0,0
24hpf,0,0,91.72,0,0,0,0,0,0
2dpf,1.06,0,66.96,12.2,0,0,0.67,0,0
3dpf,4.87,0,86.76,12.96,0.49,2.5,0,0,0.65
5dpf,3.56,0,458.67,11.62,0,13.49,0.4,2.53,12.42
10dpf,24.79,5.31,510.13,12.6,0,3.55,0.53,4.86,3.16
