stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,78.12,0,4.49,0,1.93,0,1.64
3dpf,31.22,0,0,1,0,0,0
5dpf,22.04,0.91,0,2.89,0.47,0.78,0
10dpf,63.04,0,0,0,0,0,0
