stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,3.11,0,0,0,0,0,0,0
2dpf,40.76,0.5,0,2.7,5.52,3.83,0,2.2
3dpf,96.11,0,0,1.83,0.3,1.28,0,0
5dpf,8.24,0.53,0,4.45,3.6,2.07,2.64,0.93
10dpf,29.89,0.47,0.91,0.98,0.89,0.42,0,0
