stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,21.28,0,0,0,0,0,0
12hpf,0,0,0,0,1.94,0,1.83
14hpf,2.77,0,0,0,0,0,0
16hpf,1.79,0,0,0,0,0,0
3dpf,11.89,0,2.21,0.64,0,0.39,0
5dpf,0.29,0.6,2.08,0.44,0,0,1.69
10dpf,13.05,0,0.47,0,0,0.5,0
