stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.94,0
2dpf,2.93,0,0,1.7,0,0,0,1.06,5.2
3dpf,0,0,0,0.47,1.43,0,0,0,0
5dpf,1.42,0.54,0.57,3.98,10.27,0.7,0.61,6.88,10.89
10dpf,0.39,0,1.25,1.53,13.01,0,0,1.03,4.57
