stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6.07,0,0,0,0,0,0,1.44
2dpf,10.74,1.26,6.34,1.96,5.77,0,0,3.44
3dpf,177.12,0,0,2.62,5.64,0,0.63,0
5dpf,7.22,0.5,5.42,1.77,11.59,0.66,0.78,1.36
10dpf,97.79,0.66,3.68,1.38,4.3,0,0,1.21
