stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.91,0,0,0,0,0,0,0,0
2dpf,11.88,0,4.99,2.15,11.02,3.91,0,0.55,5.07
3dpf,19.01,0.54,0,0,2.56,0,0,0,0
5dpf,1.96,0.96,2.39,0,7.8,0.95,0.29,0,8.08
10dpf,8.39,0.39,0,0,2.84,0.66,0,0.37,0.46
