stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.13,0,0,0.55,0.49,0,0.63
3dpf,45.34,0,0.35,4.58,0,0,0
5dpf,2.14,0.89,1.46,3.43,0.84,0.9,0.45
10dpf,31.66,0,0,3.2,0,0,0
