stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.35,0,0.67,2.15,2.53,0
3dpf,6.77,0,0,1.44,0,0.29
5dpf,5.17,0.54,0.51,2.69,0,3.2
10dpf,3.63,0,0,0.62,0,1.01
