stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.56,0,0,0,4.2,1.31,0.74,9.77
3dpf,8.19,0,0,0.83,0.34,3.66,0,2.21
5dpf,1.55,0.89,0.41,0,0,2.49,0.98,10.27
10dpf,5.59,0,1.44,0,0.47,1.37,1.09,3.92
