stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,4.17,26.47,0,0,1.76,0,0.64
5dpf,0.83,6.54,1.19,0.76,5.39,0,2.04
10dpf,2.82,42.54,0.42,2.2,4.18,1.56,1
