stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,4.22,50.66,0,0
24hpf,0,0,0,0,1.86,2.19,79.72,0.93,0
2dpf,0,0,0,0,0,0,0,0.52,0
3dpf,0.89,0,0.36,10.64,1.78,1.3,0,0,0
5dpf,0,0.35,0,55.11,1.6,0,0,0,0.66
10dpf,0,0,0,7.48,0,0,0,0,0
