stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,1.78,0,0,0
24hpf,0.89,0,0,0,0,2.61,1.06
2dpf,4.53,0,0,8.22,4.69,6.14,0
3dpf,6.72,0,0.42,7.14,90.44,23.78,0
5dpf,10.23,0.55,1.1,6.75,108.83,51.21,0
10dpf,2.03,1.72,0.5,7.89,85.01,20.7,0
