stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.25,0,0,1.43,1.78,0.5,1.42,3.2
3dpf,6.18,0.62,0,0,0,3.67,0,0.46
5dpf,0.34,1.03,1.34,1.52,0,2.66,0,2.95
10dpf,2.94,0,0.39,0.42,0,0.45,0,0
