stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,26.69,0,0,0,21.04,0,0,0,8.54,21.53
12hpf,11.58,0,0,1.79,8.29,0,0,0,8.03,13.92
14hpf,19.96,0,0,0,3.07,2.47,0,0,0,5.67
16hpf,8.56,0,0,0,7.85,1.69,0,0,3.52,9.39
19hpf,1.53,1.73,0,0,0,0,0,0,1.51,3.9
24hpf,0,0,0,0,0,0.86,1.19,0,2.62,0
2dpf,27.09,0.69,1.5,2.54,6.97,5.99,2.54,0.49,3.24,12.8
3dpf,276.01,1.49,4.41,4.55,3.24,53.26,0.78,0,3,8.36
5dpf,16.09,3.18,11.9,8.07,2.13,38.83,2.46,2.4,3.75,33.3
10dpf,135.22,7.86,34.34,8.96,1.59,23.04,1.46,0,4.9,6.09
