stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.64,0,1.32,1.57,0,0.93
3dpf,1.16,0,3.07,1.64,0,0
5dpf,0,1.49,11.69,0.98,0.46,0
10dpf,0,1.01,25.15,2.4,0,0.45
