stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0.63,0,1.06,0
3dpf,0,0.86,0,0,0
5dpf,0,1.84,0.91,0,0.92
10dpf,1.46,1.05,0.42,0.86,0
