stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.75,1.14,0.92,1.16,0,0,0
3dpf,2.27,0,0,0,0,0,0
5dpf,0,0.91,0.51,2.9,0.55,0.37,0.87
10dpf,1.4,0,0,2.1,0,0,0
