stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.49,0,1.69,0,1.54
3dpf,0,0,0,0,0.34
5dpf,0,0.51,1.75,0.4,0.94
10dpf,0,0.6,0,0,0
