stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.97,0,0.9,2.31,0,3.29,0
3dpf,1.38,0,0,0,0,0,0
5dpf,0,0,0,2.05,0.85,3.56,1.1
10dpf,0,1.5,0,0.48,0,5.68,0
