stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.85,0
3dpf,1.11,0,0,0,1.89,0.52,1.16
5dpf,0.43,0,0,0.9,2.64,0,1.51
10dpf,3.08,0.55,0.41,0,0,0,0.43
