stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.98,0,24.19,0,74.29,0,0,9.03,58.34,103.3
12hpf,887.2,41.01,51.48,75.08,257.64,35.94,0,63.18,423.65,499.16
14hpf,261.98,12.95,73.57,66.38,72.19,32.33,2.56,18.02,71.99,209.83
16hpf,424.26,36.61,50.11,123.06,162.78,71.37,17.76,13.97,179.67,332.46
19hpf,210.85,0,0,37.29,32.02,8.54,1.62,1.63,13.86,78.19
24hpf,458.09,7.96,91.97,112.55,119.58,73.57,31.89,1.83,75.78,113.4
2dpf,435.87,11.94,63.67,79.57,152.85,359.88,38.39,5.02,101.13,204.37
3dpf,1184.84,21.1,45.7,36.5,27.66,461.76,12.96,0,21.67,62.17
5dpf,136.1,30.22,140.06,94.11,37.08,515.58,39.05,35.4,68.49,312.52
10dpf,472.92,39.06,119.61,78.3,24.68,321.96,20.75,0,29.63,68.43
