stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,8.32,0,0,0,0,0
16hpf,0,1.86,0,0,0,0
19hpf,2.12,0,0,0,0,0
24hpf,0,0.95,0.89,0,0,0
2dpf,0,1.05,0,0,0,0
3dpf,5.82,0,1.16,0,0,0
5dpf,0,0,0.9,0.29,0.43,1.56
10dpf,2.96,0,0.51,0,0,0
