stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.6,0
3dpf,0,0,3.36,0,0
5dpf,0,0,1.31,0,1.08
10dpf,0.38,1.42,0,0,0.4
