stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,3.67,0,0,0
2dpf,9.65,0,1.93,3.71,3.23,0
3dpf,0.53,0.3,0,0,0.84,0
5dpf,0,1.61,0,0,0,2.21
10dpf,0,2.97,0,0,0,0
