stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,0,0.9,0.88,0.5,0,1.73
3dpf,6.13,0,0,0,0.44,0.3,0
5dpf,12.87,0.99,0.83,0,2.32,0,2.09
10dpf,18.05,0,0,0,0,0,0
