stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,1.66,0
2dpf,5.02,0,0.83,3.05,1.88,0,2.63
3dpf,40.22,0,0,0.39,4.68,0,0.42
5dpf,0,3.45,0,0,4.52,0.4,0.72
10dpf,17.11,0.43,0,0,0.61,0,0
