stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.87,0,0,0,0,0,0,0,0
2dpf,45.07,0,6.7,4.3,11.02,0,0,3.91,3.23
3dpf,167.58,0,2.3,1.5,10.31,0.68,0,1.9,1.37
5dpf,43.36,1.03,3.58,2.22,13.16,0.8,0.72,1.06,7.73
10dpf,189.02,3.22,6.55,3.61,12.69,0,0,0.6,3.22
