stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,0.84,0,0
2dpf,0,1.16,1.23,1.77,0.75,2.11
3dpf,5.05,0,1.76,1.13,10.25,0
5dpf,0.31,0,0.32,0,1.07,0
10dpf,0.86,0,0,0,6.14,0
