stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.6,0,0,0,0,9.76,0,0,0,17.87
12hpf,31.93,1.76,0,11.77,2.05,3.56,0,5.85,9.49,16.84
14hpf,39.36,0,2.35,25.02,5.79,19.46,0,0,7.69,23.65
16hpf,31.6,5.72,0,25.12,5.28,12.04,0,0,7.63,26.37
19hpf,42.4,0,0,6.72,3.75,7.44,0,0,0,13.89
24hpf,37.96,0,0.82,9.84,2.27,2.81,1.81,0,2.5,5.48
2dpf,409.8,4.62,29.16,46.74,100.89,206.19,28.42,2.84,53.06,164.58
3dpf,1225.77,5.4,3.38,24.55,17.33,232.7,8.9,0,8.42,67.35
5dpf,107.93,8.17,25.84,82.2,19.34,287.78,18.22,10.73,34.53,397.06
10dpf,529.04,18.45,26.85,63.31,9.96,194.35,12.18,0,19.25,103.75
