stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,8.62,8.75,0,25.96,0
12hpf,5.72,0,1.76,0,0,0,0
2dpf,0.59,0,0,0,0.62,0,1.77
3dpf,0,0.46,0,0,0,0,0
10dpf,0.46,0,0,0,0,0,0
