stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.61,0,0.83,0,0.48,2.17
3dpf,8.45,0.3,0,2.56,0,3.96
5dpf,5.56,0,0,3.72,0.84,37.15
10dpf,5.07,0.47,0,0,0,9.63
