stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.13,0,0.63,4.31,4.65,4.01,5.35
3dpf,6.95,0,0.85,0.64,2.09,0,0
5dpf,0.99,8.05,2.33,0,4.89,1.94,0.79
10dpf,14.32,8.22,0.47,0,1.63,0,0
