stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,345.86,20.86,0,0,100.71,0,0,8.48,137.08,187.94
12hpf,189.17,10.4,0,11.16,73,17.11,0,29.78,83.29,106.69
14hpf,257.54,10.93,9.46,25.81,66.33,18.61,2.29,5.44,67.55,113.74
16hpf,224.58,9.47,14.16,34.79,104.22,42.21,11.48,1.73,74.41,89.92
19hpf,253.43,0,2,25.1,34.03,13.84,0,1.52,14.11,55.39
24hpf,169.46,2.76,14.52,13.94,46,14.82,6.76,0,31.68,36.21
2dpf,513.95,7.41,47.84,85.81,185.08,348.46,52.69,13.33,132.12,262.27
3dpf,860.37,11.74,16.22,30.29,25.49,340.63,10.7,0,24.52,74.94
5dpf,159.16,29.83,87.31,123.41,36.19,503.79,48.18,19.41,91.72,344.14
10dpf,482.44,31.74,70,70.06,20.88,281.74,20.62,0.71,35.75,91.23
