stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.75,0.62,1.22,1.28,8.26,0.64,0,0.6,6.16
3dpf,83.69,0,0,0.75,8.35,0,0,0,1.26
5dpf,2.51,1.56,0.96,0.7,9.6,0,3.76,1.04,5.95
10dpf,14.24,0,0.84,0,2.93,0,0,0,0.52
