stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.23,4.12,0.63,0,2.82,0,7.3
3dpf,5.82,9.77,0.76,3.02,0.46,2.14,0.58,4.99
5dpf,1.26,29.59,11.86,7.48,1.36,8.94,0.45,13.05
10dpf,13.24,125.4,20.75,6.36,0,6.03,0,3.63
