stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.78,0,2.36,0,0,0,0,5.5
3dpf,3.49,0,0,0,1.57,0,0.3,7.43
5dpf,0.83,0,1.03,1.61,2.35,0.69,0.34,31.24
10dpf,2.92,0.57,0,0,0.47,0,0,29.51
